date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2018-09-20,400,17,63,18,29,218,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,88,10,1013,100,17,63,15,59,17,63,26,41,17,63
2018-09-20,500,17,63,17,28,219,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,88,10,1013,100,17,63,15,59,17,63,25,40,17,63
2018-09-20,600,17,63,17,27,219,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,88,10,1013,100,17,63,15,59,17,63,24,39,17,63
2018-09-20,700,17,63,17,28,217,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,88,10,1012,100,17,63,15,59,17,63,25,39,17,63
2018-09-20,800,17,63,18,29,215,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,87,10,1012,100,17,63,15,60,17,63,25,40,17,63
2018-09-20,900,18,64,18,29,213,SSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,87,10,1012,100,18,64,15,60,18,64,25,40,18,64
2018-09-20,1000,18,64,19,31,212,SSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.3,86,7,1012,100,18,64,15,60,18,64,26,42,18,64
2018-09-20,1100,18,64,21,33,212,SSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.3,85,5,1011,100,18,64,15,60,18,64,28,45,18,64
2018-09-20,1200,18,65,22,35,212,SSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.4,84,2,1011,100,18,65,15,60,18,65,29,47,18,65
2018-09-20,1300,19,65,22,36,212,SSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.3,82,5,1010,100,19,65,15,60,19,65,30,48,19,65
2018-09-20,1400,19,66,23,37,213,SSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.3,80,7,1009,100,19,66,15,59,19,66,31,50,19,66
2018-09-20,1500,19,67,24,39,213,SSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,78,10,1008,100,19,67,15,59,19,67,32,51,19,67
2018-09-20,1600,19,66,24,39,212,SSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,78,10,1007,100,19,66,15,59,19,66,33,54,19,66
2018-09-20,1700,19,66,25,39,212,SSW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,78,10,1006,100,19,66,15,59,19,66,35,56,19,66
2018-09-20,1800,19,66,25,40,211,SSW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,78,10,1005,100,19,66,15,59,19,66,36,58,19,66
2018-09-20,1900,19,66,26,42,211,SSW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.3,80,10,1004,100,19,66,15,59,19,66,38,62,19,66
2018-09-20,2000,19,65,27,44,211,SSW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.7,81,9,1003,100,19,65,15,60,19,65,40,65,19,65
2018-09-20,2100,18,65,28,45,212,SSW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.0,83,9,1002,100,18,65,16,60,18,65,43,68,18,65
2018-09-20,2200,18,64,26,42,221,SW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.9,85,9,1002,100,18,64,15,60,18,64,39,63,18,64
2018-09-20,2300,18,64,24,39,230,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.9,86,10,1001,100,18,64,15,59,18,64,36,58,18,64
2018-09-21,0,17,63,22,35,240,WSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.8,87,10,1001,100,17,63,15,59,17,63,33,53,17,63
2018-09-21,100,16,60,22,36,249,WSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.6,84,10,1001,95,16,60,13,55,15,58,34,55,15,58
2018-09-21,200,14,57,23,37,258,WSW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.3,80,10,1002,91,14,57,11,51,12,54,35,57,12,54
2018-09-21,300,13,55,23,38,267,W,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,77,10,1003,86,13,55,9,47,9,49,37,59,9,49
2018-09-21,400,12,53,21,33,269,W,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,75,10,1004,59,12,53,8,46,9,48,33,53,9,48
2018-09-21,500,11,52,18,29,271,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,74,10,1006,32,11,52,7,44,8,47,28,46,8,47
2018-09-21,600,10,51,15,24,273,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,72,10,1008,5,10,51,6,42,7,45,24,39,7,45
2018-09-21,700,11,52,17,28,270,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,68,10,1009,8,11,52,6,42,9,47,25,40,9,47
2018-09-21,800,12,54,20,32,268,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,63,10,1010,11,12,54,5,42,10,50,26,42,10,50
2018-09-21,900,14,56,22,35,266,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,58,10,1011,14,14,56,5,42,11,52,27,43,11,52
2018-09-21,1000,14,58,23,37,265,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,54,10,1011,25,14,58,5,41,13,55,27,44,13,55
2018-09-21,1100,15,59,24,38,263,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,51,10,1012,37,15,59,5,41,14,58,28,44,14,58
2018-09-21,1200,16,61,24,39,262,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,47,10,1013,49,16,61,5,41,16,61,28,45,16,61
2018-09-21,1300,16,61,24,39,265,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,48,10,1013,62,16,61,5,41,16,61,28,45,16,61
2018-09-21,1400,16,61,24,39,268,W,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,49,10,1014,75,16,61,5,42,16,61,29,46,16,61
2018-09-21,1500,16,61,24,38,270,W,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,50,10,1014,89,16,61,6,42,16,61,29,46,16,61
2018-09-21,1600,15,60,21,33,271,W,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,54,10,1015,65,15,60,6,43,15,58,27,43,15,58
2018-09-21,1700,14,58,17,28,272,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,58,10,1015,41,14,58,6,43,13,56,25,39,13,56
2018-09-21,1800,14,56,14,23,272,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,63,10,1016,18,14,56,7,44,12,53,22,36,12,53
2018-09-21,1900,13,56,14,22,269,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,66,10,1016,16,13,56,7,44,11,52,22,35,11,52
2018-09-21,2000,13,55,13,21,266,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,69,10,1017,14,13,55,7,45,11,51,21,34,11,51
2018-09-21,2100,12,54,13,20,263,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,72,10,1018,12,12,54,7,45,10,50,21,33,10,50
2018-09-21,2200,12,53,12,19,262,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,74,10,1019,16,12,53,7,45,10,50,20,32,10,50
2018-09-21,2300,12,53,11,18,261,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,75,10,1019,20,12,53,7,45,10,49,19,31,10,49
2018-09-22,0,11,53,11,18,260,W,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,77,10,1020,24,11,53,8,46,9,49,19,30,9,49
2018-09-22,100,12,53,11,18,258,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,74,10,1020,41,12,53,7,45,10,50,18,29,10,50
2018-09-22,200,12,54,11,17,257,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,72,10,1020,58,12,54,7,45,10,51,17,28,10,51
2018-09-22,300,13,55,11,17,256,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.0,69,10,1019,75,13,55,7,45,11,51,17,27,11,51
2018-09-22,400,12,54,11,17,255,WSW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy,0.1,72,7,1020,76,12,54,7,45,11,51,16,26,11,51
2018-09-22,500,12,54,10,17,255,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,74,5,1020,78,12,54,8,46,10,51,16,25,10,51
2018-09-22,600,12,54,10,17,254,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,77,2,1020,79,12,54,8,46,10,50,15,25,10,50
2018-09-22,700,12,54,9,15,257,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,76,2,1020,86,12,54,8,47,11,51,14,22,11,51
2018-09-22,800,13,55,8,13,259,W,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.3,75,2,1020,93,13,55,8,47,11,52,12,19,11,52
2018-09-22,900,13,55,7,12,261,W,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.3,74,2,1020,100,13,55,8,47,12,53,10,16,12,53
2018-09-22,1000,13,55,7,12,243,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,1.0,77,4,1020,100,13,55,9,48,11,53,9,15,11,53
2018-09-22,1100,12,54,7,11,225,SW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.7,81,7,1020,100,12,54,9,48,11,52,9,14,11,52
2018-09-22,1200,12,54,7,11,207,SSW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,2.4,84,9,1019,100,12,54,10,49,11,51,9,14,11,51
2018-09-22,1300,12,53,8,12,183,S,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,3.0,86,8,1018,100,12,53,10,50,11,51,10,15,11,51
2018-09-22,1400,12,53,8,13,159,SSE,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,3.5,88,8,1017,100,12,53,10,50,10,51,11,17,10,51
2018-09-22,1500,12,53,9,14,136,SE,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,4.1,90,7,1016,100,12,53,10,50,10,50,12,19,10,50
2018-09-22,1600,10,51,11,17,125,SE,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,5.1,91,7,1015,100,12,53,11,51,9,49,15,24,9,49
2018-09-22,1700,9,48,13,21,114,ESE,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Moderate rain,6.2,91,7,1014,100,12,53,11,51,9,47,18,29,9,47
2018-09-22,1800,8,46,15,24,104,ESE,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Moderate rain,7.2,92,7,1013,100,12,53,11,52,8,46,21,33,8,46
2018-09-22,1900,6,43,14,23,96,E,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Moderate rain,5.2,91,8,1013,100,10,50,11,52,6,43,20,33,6,43
2018-09-22,2000,5,41,14,22,89,E,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,3.1,91,8,1013,100,8,47,11,52,5,41,20,32,5,41
2018-09-22,2100,4,39,13,22,82,E,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.1,91,9,1013,100,7,44,11,52,4,39,19,31,4,39
2018-09-22,2200,7,44,13,21,73,ENE,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.2,91,9,1013,100,9,47,11,52,6,43,18,29,6,43
2018-09-22,2300,9,49,12,20,65,ENE,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.4,92,9,1013,100,10,51,11,52,8,46,18,28,8,46
2018-09-23,0,12,54,12,19,56,ENE,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.5,92,9,1013,100,12,54,11,51,10,50,17,27,10,50
2018-09-23,100,12,53,11,18,51,NE,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.0,92,9,1013,100,12,53,11,51,10,50,16,26,10,50
2018-09-23,200,12,53,11,17,45,NE,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.6,91,10,1013,100,12,53,10,50,10,49,15,25,10,49
2018-09-23,300,11,53,10,17,40,NE,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,91,10,1013,100,11,53,10,50,10,49,15,24,10,49
2018-09-23,400,11,52,11,17,35,NE,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.3,91,7,1013,100,11,52,10,50,9,49,15,24,9,49
2018-09-23,500,11,52,11,17,30,NNE,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.5,91,5,1013,100,11,52,10,49,9,48,15,25,9,48
2018-09-23,600,11,51,11,18,25,NNE,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.7,91,2,1013,100,11,51,9,49,9,47,16,25,9,47
2018-09-23,700,11,51,12,19,19,NNE,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,1.3,91,4,1014,100,11,51,9,49,8,47,17,27,8,47
2018-09-23,800,10,51,13,21,13,NNE,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,2.0,90,5,1015,100,10,51,9,48,8,46,18,29,8,46
2018-09-23,900,10,51,14,23,7,N,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,2.6,90,7,1015,100,10,51,9,48,8,46,19,31,8,46
2018-09-23,1000,10,50,14,23,123,ESE,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,3.3,86,7,1017,98,10,50,8,46,7,45,20,32,7,45
2018-09-23,1100,10,50,15,24,240,WSW,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,4.0,83,7,1018,96,10,50,7,45,7,45,20,33,7,45
2018-09-23,1200,10,50,15,24,356,N,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,4.7,80,7,1019,94,10,50,7,44,7,44,21,33,7,44
2018-09-23,1300,11,52,15,24,352,N,302,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,3.2,73,8,1020,86,11,52,6,43,8,47,20,32,8,47
2018-09-23,1400,12,54,15,25,347,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,1.7,65,8,1021,79,12,54,6,43,10,50,20,32,10,50
2018-09-23,1500,14,57,16,25,342,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.2,58,9,1022,72,14,57,6,42,12,53,19,31,12,53
2018-09-23,1600,13,55,14,23,339,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.2,60,9,1023,73,13,55,5,42,11,52,20,31,11,52
2018-09-23,1700,12,54,13,21,335,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.2,62,10,1024,73,12,54,5,41,10,50,20,32,10,50
2018-09-23,1800,12,53,12,19,332,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.2,64,10,1025,74,12,53,5,41,9,49,20,32,9,49
2018-09-23,1900,11,52,12,19,333,NNW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,66,10,1027,50,11,52,5,41,9,47,20,32,9,47
2018-09-23,2000,10,50,12,19,334,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.1,69,10,1028,26,10,50,5,40,8,46,20,32,8,46
2018-09-23,2100,10,49,12,19,334,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,72,10,1030,2,10,49,5,40,7,44,20,32,7,44
2018-09-23,2200,9,48,11,18,337,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,74,10,1031,2,9,48,5,41,6,44,19,30,6,44
2018-09-23,2300,9,48,10,17,339,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,77,10,1031,2,9,48,5,41,6,43,18,28,6,43
2018-09-24,0,8,47,10,15,342,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,80,10,1032,2,8,47,5,41,6,42,17,27,6,42
2018-09-24,100,8,47,9,14,343,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,82,10,1033,1,8,47,5,42,6,43,15,24,6,43
2018-09-24,200,8,47,8,13,344,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,84,10,1034,1,8,47,6,43,6,43,13,20,6,43
2018-09-24,300,9,47,7,12,346,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,86,10,1035,1,9,47,6,43,7,44,11,17,7,44
2018-09-24,400,8,47,7,11,346,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,87,10,1035,2,8,47,6,43,6,43,11,18,6,43
2018-09-24,500,8,46,7,11,346,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,87,10,1036,3,8,46,6,42,6,42,11,18,6,42
2018-09-24,600,7,45,7,11,346,NNW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,88,10,1036,5,7,45,5,42,5,41,12,19,5,41
2018-09-24,700,9,48,7,11,350,N,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,81,10,1037,6,9,48,6,42,7,44,11,17,7,44
2018-09-24,800,10,50,7,12,355,N,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,75,10,1037,7,10,50,6,42,9,47,10,16,9,47
2018-09-24,900,12,53,8,12,359,N,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,68,10,1038,8,12,53,6,43,10,50,9,14,10,50
2018-09-24,1000,13,55,7,12,358,N,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,62,10,1038,12,13,55,5,42,12,53,8,14,12,53
2018-09-24,1100,14,57,7,11,357,N,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,55,10,1038,16,14,57,5,40,13,55,8,13,13,55
2018-09-24,1200,15,58,7,11,356,N,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,49,10,1038,21,15,58,4,39,14,58,8,13,14,58
2018-09-24,1300,15,59,7,11,356,N,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,47,10,1038,21,15,59,4,39,15,58,8,13,15,58
2018-09-24,1400,15,60,7,11,356,N,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,46,10,1038,22,15,60,4,39,15,59,8,13,15,59
2018-09-24,1500,16,60,7,11,356,N,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,44,10,1038,23,16,60,4,38,16,60,8,13,16,60
2018-09-24,1600,15,58,6,10,244,WSW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,48,10,1038,22,15,58,4,38,14,58,9,14,14,58
